id	lon	lat	name	type	kind
4382449404	18.4986562	54.5397013		bus_stop	highway
4382449407	18.530683	54.5492821		bus_stop	highway
4382548698	21.2914894	52.3171105	Cięciwa 01	bus_stop	highway
4382548699	21.2738395	52.3324621	Cmentarz 01	bus_stop	highway
4382548702	21.2721866	52.3176543	Leśniakowizna 01	bus_stop	highway
4382548705	21.2708562	52.3172996	Leśniakowizna 02	bus_stop	highway
4382548707	21.285452	52.3242583	Majdan 01	bus_stop	highway
4382548708	21.285435	52.3250308	Majdan 02	bus_stop	highway
4382548709	21.2867189	52.3250758	Majdan 03	bus_stop	highway
4382548712	21.2584861	52.3480985	Mieszka I 01	bus_stop	highway
4382548713	21.2987179	52.3353754	Mostówka 01	bus_stop	highway
4382548714	21.2352993	52.3099344	Ossów-Krzyż 01	bus_stop	highway
4382548717	21.2342081	52.3099118	Ossów-Krzyż 02	bus_stop	highway
4382548718	21.2187312	52.3092887	Ossów-Szkoła 01	bus_stop	highway
4382548721	21.2167184	52.310452	Ossów-Szkoła 02	bus_stop	highway
4382548723	21.2540708	52.3498101	Reja 01	bus_stop	highway
4382548725	21.2686086	52.3382615	Stare Lipiny 01	bus_stop	highway
4382548726	21.2687577	52.3379488	Stare Lipiny 02	bus_stop	highway
4382548728	21.2063039	52.3129575	Turów II 01	bus_stop	highway
4382548730	21.2055036	52.3131712	Turów II 02	bus_stop	highway
4382548779	21.2957195	52.3329246		bus_stop	highway
4382549941	18.860546	50.4494762	Tarnowskie Góry Sienkiewicza	bus_stop	highway
4382600320	21.2459719	52.3527107	Batorego 01	bus_stop	highway
4382600323	21.2496488	52.3278222	Graniczna 01	bus_stop	highway
4382600324	21.2506762	52.333697	Gryczana 01	bus_stop	highway
4382600327	21.2498125	52.3340773	Gryczana 02	bus_stop	highway
4382600328	21.2500379	52.3452341	Kościelna 01	bus_stop	highway
4382600331	21.2501035	52.3459902	Kościelna 02	bus_stop	highway
4382600333	21.2524923	52.3540064	Leśna 02	bus_stop	highway
4382600335	21.2433025	52.3422315	Lipińska 01	bus_stop	highway
4382600336	21.2427043	52.3421817	Lipińska 02	bus_stop	highway
4382600338	21.2425126	52.3359115	Partyzantów-Szkoła 01	bus_stop	highway
4382600341	21.2425917	52.3364453	Partyzantów-Szkoła 02	bus_stop	highway
4382600342	21.2324172	52.3502754	Piłsudskiego-Kościół 01	bus_stop	highway
4382600345	21.230986	52.3497499	Piłsudskiego-Kościół 02	bus_stop	highway
4382600346	21.237759	52.3520466	Popularna 01	bus_stop	highway
4382600349	21.2370752	52.3520032	Popularna 02	bus_stop	highway
4382600350	21.2497297	52.3491188	Rondo "Solidarności" 01	bus_stop	highway
4382600353	21.2499246	52.3486468	Rondo "Solidarności" 02	bus_stop	highway
4382600387	21.2258823	52.3473163	Średnia 01	bus_stop	highway
4382600890	21.2250958	52.3470472	Średnia 02	bus_stop	highway
4382624784	21.2900677	52.3617057	Duczki-Szkoła 03	bus_stop	highway
4382624787	21.2877328	52.3628912	Duczki-Szkoła 04	bus_stop	highway
4382624788	21.1476619	52.3599521	Jaworówka 02	bus_stop	highway
4382625390	21.1725688	52.360287	Mostowa 01	bus_stop	highway
4382625391	21.1733679	52.3600049	Mostowa 02	bus_stop	highway
4382625393	21.153969	52.3602489	Poziomkowa 01	bus_stop	highway
4382625394	21.1549378	52.3600151	Poziomkowa 02	bus_stop	highway
4382625396	21.1685622	52.3611864	Szkolna 02	bus_stop	highway
4382625397	21.1647958	52.3593639	Sękocin 02	bus_stop	highway
4382625399	21.2814014	52.3633282	Willowa 02	bus_stop	highway
4382746965	21.4397587	50.0610257		bus_stop	highway
4382746966	21.4408595	50.0611686		bus_stop	highway
4382747021	21.4285258	50.0503359		bus_stop	highway
4382993715	17.7228469	54.7317499		bus_stop	highway
4383056830	16.9137489	52.4076522	Rondo Kaponiera	bus_stop	highway
4383080304	18.5424965	54.5234462		bus_stop	highway
4383080305	18.4569175	54.5289554		bus_stop	highway
4383080306	18.4568596	54.529009		bus_stop	highway
4383080307	18.4568603	54.5290186		bus_stop	highway
4383080308	18.4568608	54.5290302		bus_stop	highway
4383080310	18.48044	54.5351595		bus_stop	highway
4383080311	18.4721592	54.538064		bus_stop	highway
4383080312	18.4719193	54.5381365		bus_stop	highway
4383080313	18.4718956	54.538137		bus_stop	highway
4383080314	18.4717422	54.5382342		bus_stop	highway
4383080315	18.4630789	54.5444846		bus_stop	highway
4383080316	18.4630584	54.5444884		bus_stop	highway
4383080317	18.4607878	54.5452429		bus_stop	highway
4383080318	18.4607022	54.5452511		bus_stop	highway
4383080319	18.4616276	54.5453105		bus_stop	highway
4383080320	18.4616264	54.5453311		bus_stop	highway
4383080321	18.4623163	54.5457512		bus_stop	highway
4383113241	18.4376482	54.4972755		bus_stop	highway
4383113242	18.4376453	54.4972841		bus_stop	highway
4383203136	18.4495861	54.5002635		bus_stop	highway
4383203138	18.4495936	54.5002741		bus_stop	highway
4383203141	18.4576727	54.5003132		bus_stop	highway
4383203142	18.4576613	54.50034		bus_stop	highway
4383203143	18.5332282	54.5079697		bus_stop	highway
4383203144	18.5331933	54.507978		bus_stop	highway
4383203161	18.5070366	54.5627348		bus_stop	highway
4383203162	18.5069994	54.5627706		bus_stop	highway
4383203164	18.5070622	54.5627996		bus_stop	highway
4383275073	18.44106	54.4987929		bus_stop	highway
4383275074	18.441098	54.4988038		bus_stop	highway
4383275075	18.4469913	54.4997661		bus_stop	highway
4383275076	18.4470042	54.4997748		bus_stop	highway
4383275077	18.466718	54.50018		bus_stop	highway
4383275078	18.4667302	54.5001889		bus_stop	highway
4383575382	21.2486534	50.4900351		bus_stop	highway
4384378445	17.2710472	50.3454735	Burgrabice góra	bus_stop	highway
4384378446	17.2781093	50.3542229	Burgrabice poczta	bus_stop	highway
4384379585	17.2641891	50.336891	Sławniowice skrzyżowanie	bus_stop	highway
4384440395	16.9202479	52.4501338	Kurpińskiego	bus_stop	highway
4384535048	18.2824875	50.1082449		bus_stop	highway
4384941792	16.5015501	52.6217498		bus_stop	highway
4384943374	16.5064307	52.6209422	Przystanek autobusowy	bus_stop	highway
4384946633	16.4983124	52.6178771		bus_stop	highway
4384980703	16.5044901	52.6214376		bus_stop	highway
4384990103	16.4830619	52.6323374		bus_stop	highway
4384994962	16.4699402	52.6405257		bus_stop	highway
4385011464	16.5362292	52.6154716		bus_stop	highway
4385012104	16.5354206	52.6156588		bus_stop	highway
4385017506	16.5338968	52.6161299		bus_stop	highway
4385020578	16.4805297	52.6221088		bus_stop	highway
4385029135	16.459669	52.6263364		bus_stop	highway
4385029433	16.4580587	52.6267507		bus_stop	highway
4385036125	23.0861001	53.1283737	Księdza Jerzego Popiełuszki/św. A. Boboli	bus_stop	highway
4385046575	16.4494548	52.6265573		bus_stop	highway
4385055374	22.17169	49.9395301		bus_stop	highway
4385055495	22.1601354	49.9443657		bus_stop	highway
4385055521	22.1592578	49.9457539		bus_stop	highway
4385055762	22.1510623	49.9499182		bus_stop	highway
4385055763	22.1502172	49.9500305		bus_stop	highway
4385055920	22.1384745	49.9512087		bus_stop	highway
4385056384	22.1261628	49.959047		bus_stop	highway
4385106385	18.4452765	54.4996642		bus_stop	highway
4385106386	18.4453033	54.4996665		bus_stop	highway
4385106387	18.4453866	54.4996798		bus_stop	highway
4385106395	18.4706081	54.5001026		bus_stop	highway
4385106396	18.4705866	54.50011		bus_stop	highway
4385106398	18.4569912	54.5001368		bus_stop	highway
4385106399	18.4569617	54.5001481		bus_stop	highway
4385106400	18.4495712	54.5003961		bus_stop	highway
4385106401	18.4497316	54.5004237		bus_stop	highway
4385106402	18.4496347	54.500428		bus_stop	highway
4385106403	18.4496668	54.5004365		bus_stop	highway
4385106404	18.4661637	54.500481		bus_stop	highway
4385106405	18.4661255	54.5004888		bus_stop	highway
4385106406	18.5327501	54.5140173		bus_stop	highway
4385106407	18.5327694	54.5140198		bus_stop	highway
4385106408	18.5327814	54.5140213		bus_stop	highway
4385106409	18.5327151	54.5141112		bus_stop	highway
4385106410	18.5327353	54.5141137		bus_stop	highway
4385106411	18.5327464	54.5141151		bus_stop	highway
4385106412	18.5327898	54.5151308		bus_stop	highway
4385106413	18.5327446	54.5152231		bus_stop	highway
4385106414	18.5328606	54.5140671	Śląska 02	bus_stop	highway
4385142371	18.5309807	54.4920228		bus_stop	highway
4385142372	18.5309848	54.4920332		bus_stop	highway
4385142373	18.5305555	54.4920795		bus_stop	highway
4385142374	18.5305595	54.4920895		bus_stop	highway
4385220570	18.5077719	54.5541447		bus_stop	highway
4385220571	18.5077598	54.554168		bus_stop	highway
4386232141	16.4921977	52.6350178		bus_stop	highway
4386236830	16.5052667	52.6308155		bus_stop	highway
4386358680	21.9808162	49.7482457		bus_stop	highway
4386363390	21.9790523	49.7498924		bus_stop	highway
4386955283	21.889915	49.668373		bus_stop	highway
4387298212	24.0105122	50.7449034		bus_stop	highway
4387298310	24.0102654	50.7518616		bus_stop	highway
4389002193	18.5450358	54.4864907		bus_stop	highway
4389002194	18.5450091	54.4865084		bus_stop	highway
4389096384	19.9266179	50.0517038	Rynek Dębnicki	bus_stop	highway
4389096385	19.9269047	50.0519684	Rynek Dębnicki	bus_stop	highway
4389106495	16.5452553	52.5903158		bus_stop	highway
4389106496	16.5441946	52.5900722		bus_stop	highway
4389414298	22.9844929	52.9823591		bus_stop	highway
4390147731	19.7793979	49.9819319	Kopanka Kapliczka	bus_stop	highway
4390147732	19.7845467	49.9768291	Skawina Ofiar Katynia	bus_stop	highway
4390147733	19.7903024	49.978993	Skawina Pileckiego	bus_stop	highway
4390147734	19.7748915	49.9803465	Kopanka Druga	bus_stop	highway
4390147735	19.7747761	49.9801654	Kopanka Druga	bus_stop	highway
4390189896	17.8639954	53.812458		bus_stop	highway
4390473963	22.867938	52.8976667		bus_stop	highway
4391501453	19.9240213	50.0940762	Prądnik Biały Zachód	bus_stop	highway
4391502989	19.9247179	50.094064	Prądnik Biały Zachód	bus_stop	highway
4391514947	19.9315645	50.0952985	Pachońskiego	bus_stop	highway
4391716908	22.9385628	54.1025404	Utrata/Sejneńska (02) - NŻ 	bus_stop	highway
4391722337	22.956614	54.1108244	Północna/Fabryka Mebli  - NŻ 	bus_stop	highway
4391739846	22.9159003	54.0767291	Buczka/Warszawska	bus_stop	highway
4391939844	16.4859089	52.6064252		bus_stop	highway
4391986917	16.5325468	52.5854463		bus_stop	highway
4391988063	16.563486	52.5977032		bus_stop	highway
4391988088	16.5662682	52.5988207		bus_stop	highway
4392187749	16.5817718	52.6133441		bus_stop	highway
4392187750	16.5817892	52.61332		bus_stop	highway
4392326597	19.3380096	52.867884	Przystanek autobusowy	bus_stop	highway
4392327999	19.3401959	52.8675158	Przystanek autobusowy	bus_stop	highway
4392370739	17.859277	53.8283363		bus_stop	highway
4392461828	16.5020719	52.6217251		bus_stop	highway
4392775095	22.727953	49.6388035		bus_stop	highway
4392776760	21.6397034	49.7111078		bus_stop	highway
4392777003	21.6988393	49.7219641		bus_stop	highway
4393737490	18.5829948	54.3576608	Warneńska 01	bus_stop	highway
4393768289	18.5822017	54.3576986	Warneńska 02	bus_stop	highway
4393839008	21.1952251	50.5480497		bus_stop	highway
4393839012	21.1946983	50.5484638		bus_stop	highway
4393880120	19.0050048	49.8584629		bus_stop	highway
4393989207	22.726532	49.6383558		bus_stop	highway
4394140002	22.6134586	51.2300042	2931 - Witosa Felicity 01	bus_stop	highway
4394164634	16.0835706	51.6586108	Obrońców Pokoju I	bus_stop	highway
4394164635	16.0839985	51.6595016	Obrońców Pokoju I	bus_stop	highway
4394164636	16.0831093	51.6550013	Obrońców Pokoju II	bus_stop	highway
4394164637	16.0829048	51.6554345	Obrońców Pokoju II	bus_stop	highway
4394164638	16.0747094	51.656953	Kościuszki	bus_stop	highway
4394164639	16.0750681	51.6566931	Kościuszki	bus_stop	highway
4394164640	16.0666102	51.6557504	Keplera	bus_stop	highway
4394164641	16.0666213	51.6549258	Keplera	bus_stop	highway
4394164642	16.0676174	51.6527846	Gwiaździsta II	bus_stop	highway
4394164643	16.0725252	51.6512206	Gwiaździsta I	bus_stop	highway
4394164644	16.0725252	51.6512206	Gwiaździsta I	bus_stop	highway
4394164645	16.0722614	51.6503457	Gwiaździsta	bus_stop	highway
4394164646	16.0747747	51.648879	Marszałka Piłsudskiego	bus_stop	highway
4394164647	16.0760598	51.6437002	Paulinów	bus_stop	highway
4394164648	16.0778432	51.645197	Paulinów	bus_stop	highway
4394164649	16.0954472	51.645734	Carrefour (Os. Kopernik)	bus_stop	highway
4394164650	16.0958333	51.6457408	Carrefour (Os. Piastów)	bus_stop	highway
4394313785	20.2410811	52.2169875		bus_stop	highway
4394313786	20.2418858	52.2173729		bus_stop	highway
4394421361	22.7506458	49.6771616		bus_stop	highway
4394766410	15.4678004	52.6868341	Dobrojewo	bus_stop	highway
4394813083	18.6201509	49.9583674	Al. Piłsudskiego - Pszczyńska	bus_stop	highway
4394813084	18.6201562	49.9582117	Al. Piłsudskiego - Pszczyńska	bus_stop	highway
4394813085	18.6212157	49.9600099	Pszczyńska - Rybnicka	bus_stop	highway
4394813086	18.6221951	49.9607792	Pszczyńska - Rybnicka	bus_stop	highway
4394813087	18.6222693	49.965287	KWK Zofiówka	bus_stop	highway
4394813088	18.6111302	49.974212	Kolonia Kąty	bus_stop	highway
4394813189	18.6078769	49.9791379	Gogołowa Jastrzębska Kąty	bus_stop	highway
4394813190	18.6036301	49.9853462	Gogołowa Jastrzębska	bus_stop	highway
4394813191	18.6077527	49.986462	Szeroka - Boczna	bus_stop	highway
4394813192	18.6240257	49.9886351	Szeroka - Kościół	bus_stop	highway
4394813193	18.6202428	49.9881822	Szeroka - Wiadukt	bus_stop	highway
4394813194	18.6227007	49.9908818	Os. 1000-lecia	bus_stop	highway
4394813195	18.62203	49.9915422	Os. 1000-lecia	bus_stop	highway
4394813196	18.6297686	49.9905252	Szeroka Kaplica	bus_stop	highway
4394813197	18.6315186	49.9904539	Szeroka Kaplica	bus_stop	highway
4394813198	18.6332318	49.9924863	Szeroka - Fredry	bus_stop	highway
4394837205	18.6480034	49.9981822	Borynia - 3 Maja	bus_stop	highway
4394837206	18.6350518	50.0104565	Borynia - Łąkowa	bus_stop	highway
4394837207	18.6212981	50.0137249	Skrzeczkowice - Plebiscytowa	bus_stop	highway
4394837208	18.62572	49.9860108	Gagarina - Norwida	bus_stop	highway
4394837209	18.6173477	49.9799344	Szeroka - Gagarina	bus_stop	highway
4394837210	18.6101535	49.9988763	KWK Borynia	bus_stop	highway
4394864860	18.5920403	49.9598132	Pszczyńska - Wierzyńskiego	bus_stop	highway
4394864861	18.5817233	49.9578246	Pszczyńska Prusa	bus_stop	highway
4394864862	18.5769127	49.9551891	Jastrzębie Dolne Rondo	bus_stop	highway
4394864863	18.5758452	49.9549182	Jastrzębie Dolne Rondo	bus_stop	highway
4394864864	18.5760987	49.9555334	Jastrzębie Dolne - Połomska	bus_stop	highway
4394864865	18.5642604	49.9578107	Boża Góra Prawa	bus_stop	highway
4394864866	18.5612672	49.9585761	Wodzisławska Boża Góra	bus_stop	highway
4394864867	18.568908	49.959294	Os. Bogoczowiec	bus_stop	highway
4394864868	18.5748359	49.9597683	Połomska Szpital	bus_stop	highway
4394895972	18.5581656	49.9452509	1 Maja - Kasztanowa	bus_stop	highway
4394895973	18.5570196	49.9422948	Armii Krajowej - Kasztanowa	bus_stop	highway
4394895974	18.5284893	49.9356526	SZOTKOWICE	bus_stop	highway
4394895975	18.5532145	49.9361783		bus_stop	highway
4394919826	18.5636067	49.9324618	MOSZCZENICA-WYZWOLENIA	bus_stop	highway
4394919827	18.5746196	49.9302575	RUPTAWA-CHLEBOWA	bus_stop	highway
4394919828	18.5831667	49.9305672	RUPTAWA OD MALWA	bus_stop	highway
4394919829	18.5882367	49.928993	RUPTAWA-BIADOSZEK	bus_stop	highway
4394919830	18.5966198	49.9254813	RUPTAWA-WYZWOLENIA	bus_stop	highway
4394919831	18.6024211	49.9277313	RUPTAWA BOISKO	bus_stop	highway
4394919832	18.6022633	49.922503	RUPTAWA SZKOŁA	bus_stop	highway
4394919833	18.6028534	49.8953755	ZEBRZYDOWICE POZIOMKOWA	bus_stop	highway
4394919834	18.6150664	49.928728	LIBOWIEC-OKRZEI	bus_stop	highway
4394919835	18.62584	49.9259587	LIBOWIEC-MATEJKI	bus_stop	highway
4394919836	18.6352861	49.9266663	LIBOWIEC-KOLONIA JANA	bus_stop	highway
4394919837	18.6463083	49.9313637	LIBOWIEC SKRZYŻOWANIE	bus_stop	highway
4394919838	18.6493237	49.9292848	BZIE-ŻYTNIA	bus_stop	highway
4394919839	18.6530763	49.9265664	BZIE-KŁOSOWA	bus_stop	highway
4394919840	18.6577524	49.9213949	BZIE DOLNE	bus_stop	highway
4394919841	18.6468685	49.9371821	BZIE ZAMECKIE	bus_stop	highway
4394919842	18.6564216	49.9433872	BZIE-GOSPODARSKA	bus_stop	highway
4394919843	18.6637174	49.9502144	BZIE SZKOŁA	bus_stop	highway
4394919844	18.6642924	49.9548941	BZIE GÓRNE	bus_stop	highway
4394919845	18.6636293	49.9586329	BZIE POMNIK	bus_stop	highway
4394919846	18.6475499	49.958958	BZIE WIADUKT	bus_stop	highway
4394919847	18.638188	49.9619144	PSZCZYŃSKA OBWODNICA	bus_stop	highway
4394930557	18.590705	49.9382683	JAGIEŁŁY OD KROKUS	bus_stop	highway
4394930558	18.5852417	49.9377189	JAGIEŁŁY-KUSOCIŃSKIEGO	bus_stop	highway
4394930559	18.5766841	49.9427439	JAGIEŁŁY- OS.CHROBREGO	bus_stop	highway
4394930560	18.5891315	49.9540331	OPOLSKA OPS	bus_stop	highway
4394941794	22.9790636	52.9996983		bus_stop	highway
4394942327	22.9683376	53.0012662		bus_stop	highway
4394976982	16.5750515	52.6152526		bus_stop	highway
4394976983	16.5743335	52.6152824		bus_stop	highway
4394999194	16.5781791	52.6112783		bus_stop	highway
4395013577	16.8557567	51.3243736	Wielka Lipa	bus_stop	highway
4395221483	17.5147627	51.9785571	ul.Żerkowska I/Maratońska	bus_stop	highway
4395293428	19.8083206	49.9184161	Radziszów PKP	bus_stop	highway
4395293429	19.8081409	49.9182538	Radziszów PKP	bus_stop	highway
4395293430	19.8168337	49.9084983	Wola Radziszowska Łęg	bus_stop	highway
4395293431	19.8170625	49.908172	Wola Radziszowska Łęg	bus_stop	highway
4395293432	19.8150437	49.9067309	Wola Radziszowska Mała Ostra Góra	bus_stop	highway
4395293433	19.8138706	49.9069401	Wola Radziszowska Mała Ostra Góra	bus_stop	highway
4395293434	19.8047515	49.9072169	Wola Radziszowska Most	bus_stop	highway
4395293435	19.8039903	49.9076711	Wola Radziszowska Most	bus_stop	highway
4395293436	19.799257	49.9100149	Wola Radziszowska Lipki	bus_stop	highway
4395293437	19.7979456	49.9102704	Wola Radziszowska Lipki	bus_stop	highway
4395293438	19.7936985	49.9099061	Wola Radziszowska Podgaźle	bus_stop	highway
4395293439	19.7923987	49.9096228	Wola Radziszowska Podgaźle	bus_stop	highway
4395293440	19.7883579	49.9084371	Wola Radziszowska Centrum	bus_stop	highway
4395293441	19.7872058	49.9078182	Wola Radziszowska Centrum	bus_stop	highway
4395293442	19.7772654	49.904052	Wola Radziszowska Chorzyny	bus_stop	highway
4395293443	19.7755707	49.9037935	Wola Radziszowska Chorzyny	bus_stop	highway
4395293444	19.7683638	49.9025193	Wola Radziszowska	bus_stop	highway
4395719229	18.5246276	54.51567	Liceum Jezuitów	bus_stop	highway
4395720565	18.5244844	54.5156275		bus_stop	highway
4395720567	18.5244702	54.5156345		bus_stop	highway
4395720569	18.5244582	54.5156403		bus_stop	highway
4395720572	18.5245209	54.5156497		bus_stop	highway
4395720576	18.5245007	54.5156639		bus_stop	highway
4395720580	18.5245837	54.5156804		bus_stop	highway
4395720582	18.5245653	54.5156963		bus_stop	highway
4395720584	18.5246606	54.5157116		bus_stop	highway
4395720586	18.5246406	54.5157275		bus_stop	highway
4395720588	18.5247257	54.5157335		bus_stop	highway
4395720691	18.5247117	54.5157442		bus_stop	highway
4395720692	18.5247048	54.5157495		bus_stop	highway
4395744164	18.5296621	54.5165022		bus_stop	highway
4395744172	18.5295766	54.5165864		bus_stop	highway
4396579365	18.108352	54.4658858		bus_stop	highway
4396579366	18.1081172	54.4659792		bus_stop	highway
4396593589	18.2120149	54.4080333		bus_stop	highway
4396593590	18.2121074	54.4081553		bus_stop	highway
4396626826	19.8174176	50.0874044	Szczyglice Most NŻ	bus_stop	highway
4396703720	17.0467444	51.1059272	pl. Wróblewskiego	bus_stop	highway
4397527723	18.5074545	54.5556721		bus_stop	highway
4397527727	18.5074164	54.5557469		bus_stop	highway
4397527728	18.5074153	54.5557611		bus_stop	highway
4397527731	18.5074913	54.5558194		bus_stop	highway
4397597236	22.532429	50.813922		bus_stop	highway
4397715961	18.485513	54.4649131		bus_stop	highway
4397715965	18.4855928	54.4649415		bus_stop	highway
4397743919	21.1159918	52.2932395	Legionów	bus_stop	highway
4398552018	18.5082204	54.5239308		bus_stop	highway
4398552019	18.5084213	54.5239487		bus_stop	highway
4398756844	19.3403664	51.8110548	Romanowska - Aleksandrowska	bus_stop	highway
4400941845	19.1484969	53.7884834		bus_stop	highway
4401112837	23.0545802	53.0155302		bus_stop	highway
4401844839	18.4570898	54.4244972	Konkordii	bus_stop	highway
4401844840	18.4569845	54.4245341	Konkordii	bus_stop	highway
4402473234	21.093196	52.3082872	Wiejska 02	bus_stop	highway
4402473235	21.0912793	52.3065807	Wiejska 01	bus_stop	highway
4402473237	21.0916546	52.3078479	Wiejska 03	bus_stop	highway
4402713804	19.419238	51.750391	Bandurskiego - Wróblewskiego	bus_stop	highway
4402713805	19.4185833	51.7502944	Bandurskiego - Wróblewskiego	bus_stop	highway
4402713809	19.4175496	51.7482519	Wyszyńskiego - Bandurskiego	bus_stop	highway
4402737718	18.6805714	54.2536336		bus_stop	highway
4402755204	20.397848	51.1894289		bus_stop	highway
4402755205	20.4018421	51.1998711		bus_stop	highway
4402755206	20.3990072	51.1936639		bus_stop	highway
4403829905	17.8612599	54.5919872		bus_stop	highway
4404042036	20.6798206	49.7290654		bus_stop	highway
4404890050	18.5493074	54.3427886	Gronostajowa	bus_stop	highway
4404891710	19.2161923	50.3215262	Reden Osiedle Mickiewicza	bus_stop	highway
4405590198	16.8687855	52.3915702	Taczanowskiego	bus_stop	highway
4405678098	20.0049857	49.8942454		bus_stop	highway
4405678099	20.0050548	49.8941428		bus_stop	highway
4405678100	20.0057847	49.900118		bus_stop	highway
4405678101	20.0059345	49.9001134		bus_stop	highway
4405678102	19.9965706	49.90526		bus_stop	highway
4405678103	19.9965521	49.9050717		bus_stop	highway
4405678104	19.9784402	49.906895		bus_stop	highway
4405678105	19.9785181	49.9067865		bus_stop	highway
4405678106	19.949688	49.9137308		bus_stop	highway
4405678107	19.9495064	49.9136604		bus_stop	highway
4405678108	19.9461655	49.9200207		bus_stop	highway
4405678109	19.9463668	49.9199159		bus_stop	highway
4405678110	19.9412093	49.9251274		bus_stop	highway
4405678111	19.941338	49.9251102		bus_stop	highway
4405678112	19.9337212	49.9314066		bus_stop	highway
4405678113	19.9335219	49.9314841		bus_stop	highway
4405678114	19.9270852	49.9354368		bus_stop	highway
4405678115	19.927096	49.9353704		bus_stop	highway
4406009026	18.3588571	49.9975672	Rogów Wyzwolenia	bus_stop	highway
4406047866	18.3440624	49.998539		bus_stop	highway
4406219933	18.6341492	54.2648713	Raciborskiego	bus_stop	highway
4406663604	21.0197163	51.9218359	Pieczyska 01	bus_stop	highway
4406663607	21.0133207	51.9347607	Zadębie 01	bus_stop	highway
4406663608	21.0128865	51.9353815	Zadębie 02	bus_stop	highway
4406723940	21.047542	52.1002506	Cyraneczki 01	bus_stop	highway
4406723942	21.0519181	52.0992704	Cyraneczki 51	bus_stop	highway
4406723945	21.052268	52.0991875	Cyraneczki 52	bus_stop	highway
4406724897	18.6399602	54.2697859		bus_stop	highway
4406726861	20.8870089	52.101181	Sękocin Las 04	bus_stop	highway
4406780998	21.6576449	50.0667986		bus_stop	highway
4406780999	21.6587994	50.0668296		bus_stop	highway
4407054886	15.3408216	51.0148126		bus_stop	highway
4407054887	15.3408181	51.0148405		bus_stop	highway
4407054888	15.340885	51.0148438		bus_stop	highway
4407055289	15.3408885	51.0148159		bus_stop	highway
4407176110	19.8046106	50.1127284	Zabierzów Piekarnia	bus_stop	highway
4408093945	19.0623356	49.8060935	Osiedle Złote Łany	bus_stop	highway
4408136237	23.130588	52.0208172	Dworzec PKP	bus_stop	highway
4408189644	19.0555072	49.8177866	Żywiecka Stadion Miejski	bus_stop	highway
4408189645	19.0131866	49.8175584	Osiedle Kopernika	bus_stop	highway
4408189646	19.0033718	49.815212	Osiedle Wojska Polskiego	bus_stop	highway
4408189647	19.0002793	49.8142574	Tańskiego Skrzydlewskiego	bus_stop	highway
4408244031	18.9950018	49.8119744	Osiedle Polskich Skrzydeł	bus_stop	highway
4408244032	19.0040977	49.8152615	Osiedle Wojska Polskiego	bus_stop	highway
4409260362	18.3521756	49.9888645	Rogów Raciborska	bus_stop	highway
4409401459	15.3327555	50.9103323	Sienkiewicza - Eko	bus_stop	highway
4409423109	23.4508264	50.3238023		bus_stop	highway
4410273676	19.0379375	49.7922393	Szpital Wojewódzki	bus_stop	highway
4410324049	19.0227539	49.8096293	Osiedle Beskidzkie	bus_stop	highway
4410324050	19.0235317	49.8100638	Osiedle Beskidzkie	bus_stop	highway
4410324051	19.0387077	49.7949224	Armii Krajowej Szpital	bus_stop	highway
4410324052	19.038227	49.7945246	Armii Krajowej Szpital	bus_stop	highway
4410324053	19.0170591	49.8089346	Szarotki SAM	bus_stop	highway
4410324054	19.0169839	49.8088231	Szarotki SAM	bus_stop	highway
4410324055	19.0125017	49.8122232	Szarotki Cieszyńska	bus_stop	highway
4410324056	19.0123188	49.8122376	Szarotki Cieszyńska	bus_stop	highway
4410324057	19.0557675	49.8068488	Żywiecka Hotel	bus_stop	highway
4410570354	18.6776575	52.9758898	Czerniewice	bus_stop	highway
4410570356	18.685397	52.9815985	Spacerowa	bus_stop	highway
4410570357	18.6670072	52.988546	Włocławska	bus_stop	highway
4410570358	18.6639613	52.9890273	Włocławska	bus_stop	highway
4410570359	18.6634896	52.9899103	Włocławska	bus_stop	highway
4410634408	21.2107407	52.1608085	PKP Falenica 02	bus_stop	highway
4411480497	19.9017174	50.0063757	Zawiła	bus_stop	highway
4411480498	19.9066137	50.0079517	Las Borkowski	bus_stop	highway
4411480499	19.9072159	50.0084925	Las Borkowski	bus_stop	highway
4411480500	19.9137093	50.0095362	Zawiła Cmentarz	bus_stop	highway
4411480501	19.9149338	50.0087354	Zawiła Cmentarz	bus_stop	highway
4411480502	19.9091117	50.01108	Polana Żywiecka	bus_stop	highway
4411480503	19.9242084	50.0178441	Rynek Fałęcki	bus_stop	highway
4411513241	19.7847847	51.7354891	Różyca	bus_stop	highway
4411527055	19.7853015	51.7355102	Różyca	bus_stop	highway
4411697978	19.9182306	49.9869613	Poronińska	bus_stop	highway
4411697979	19.9168145	49.9869571	Poronińska	bus_stop	highway
4411697980	19.9198976	49.981388	Smoleńskiego	bus_stop	highway
4411697981	19.9091838	49.9779089	Libertów Zgodna	bus_stop	highway
4411697982	19.9096559	49.9787	Libertów Zgodna	bus_stop	highway
4411804046	21.2121349	52.1615061	PKP Falenica 03	bus_stop	highway
4412801108	18.3457533	49.9943032	Rogów Raciborska Wytrzęsów	bus_stop	highway
4412801109	18.3458595	49.994269	Rogów Raciborska Wytrzęsów	bus_stop	highway
4412801135	18.3985079	49.9877642	Czyżowice Rogowska Las	bus_stop	highway
4412801136	18.3985032	49.9878267	Czyżowice Rogowska Las	bus_stop	highway
